date,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity,Mean Humidity,Min Humidity,Max Sea Level PressurehPa,Mean Sea Level PressurehPa,Min Sea Level PressurehPa,Max VisibilityKm,Mean VisibilityKm,Min VisibilitykM,Max Wind SpeedKm h,Mean Wind SpeedKm h,Max Gust SpeedKm h,Precipitationmm,CloudCover,Events,WindDirDegrees
2015-4-8,27,19,11,10,7,0,88,53,17,1026,1021,1002,16,10,6,24,13,,0,5,,88
2015-4-9,28,21,15,11,8,-2,77,48,15,1026,1020,1003,13,10,8,29,11,,0,3,,62
2015-4-10,27,20,13,9,5,-10,72,43,9,1027,1020,1003,16,11,8,42,11,27,0,1,,55
2015-4-11,23,17,12,10,9,6,82,58,40,1028,1022,1006,19,10,6,26,11,,0,6,Thunderstorm,349
2015-4-12,26,19,13,9,8,5,67,49,26,1027,1020,1004,19,13,10,27,8,35,0,4,,114
2015-4-13,25,20,16,10,9,6,68,51,32,1028,1022,1005,16,11,8,26,10,34,0,4,Rain-Thunderstorm,100
2015-4-14,26,19,13,11,8,4,82,52,26,1029,1022,1004,16,12,8,26,8,,0,4,Rain,76
2015-4-15,26,19,13,11,9,5,88,54,28,1027,1021,1004,23,11,6,24,11,,0,3,Thunderstorm,94
2015-4-16,27,20,14,9,7,3,67,45,23,1027,1020,1003,24,13,8,23,10,42,0,1,,135
2015-4-17,26,20,14,9,7,3,72,44,26,1027,1021,1004,24,12,8,32,11,42,6,3,Rain-Thunderstorm,38
2015-4-18,28,20,12,9,7,3,82,45,26,1026,1020,1002,24,13,8,29,8,37,0,1,,112
2015-4-19,27,20,14,6,4,2,55,35,23,1025,1019,1002,24,17,13,21,10,,0,1,,118
2015-4-20,27,21,16,8,4,2,48,34,23,1025,1018,1002,19,16,11,24,8,32,0,0,,103
2015-4-21,29,22,16,13,9,4,82,52,20,1026,1020,1000,19,11,5,24,11,39,0,3,,63
2015-4-22,28,22,16,10,8,2,68,48,22,1027,1021,1003,19,11,8,35,11,61,0,3,Rain-Thunderstorm,35
2015-4-23,29,22,15,17,7,-1,83,42,16,1028,1022,1002,19,14,6,35,8,,6,2,Rain-Thunderstorm,66
2015-4-24,29,22,15,11,8,2,72,45,19,1028,1021,1002,19,16,10,35,10,37,0,1,Thunderstorm,184
2015-4-25,28,22,17,11,7,0,63,41,16,1027,1020,1001,19,12,8,27,11,,0,1,,154
2015-4-26,28,21,14,10,6,2,63,40,20,1025,1019,999,19,12,8,27,8,35,0,1,,128
2015-4-27,26,21,16,4,3,1,42,32,23,1024,1016,1000,24,14,10,23,8,,0,3,,186
2015-4-28,26,20,15,12,5,1,72,40,21,1025,1018,1000,24,14,8,32,10,,0,7,Rain,59
2015-4-29,18,16,14,12,11,9,88,73,59,1025,1019,1004,19,9,3,26,10,,44,7,Rain,97
